TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,NUMERIC_PRECISION,NUMERIC_SCALE
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,TABLE_DROPPED,12,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,TABLE_ENTERED_FAILSAFE,13,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,CATALOG_CREATED,14,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,CATALOG_DROPPED,15,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,SCHEMA_CREATED,16,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,SCHEMA_DROPPED,17,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,TABLE_STORAGE_METRICS,COMMENT,18,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,property_id,1,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,sale_type,2,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,sold_date,3,,YES,TIMESTAMP_NTZ,,,
SINGLE_FAMILY,TEMP_REDFIN,property_type,4,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,address,5,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,city,6,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,state,7,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,zipcode,8,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,price,9,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,beds,10,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,baths,11,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,location,12,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,size,13,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,lot_size,14,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,year_built,15,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEMP_REDFIN,days_on_market,16,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,price_per_sqft,17,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,hoa,18,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEMP_REDFIN,status,19,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,url,20,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,source,21,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,mls,22,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,favorite,23,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,interested,24,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEMP_REDFIN,latitude,25,,YES,FLOAT,,,
SINGLE_FAMILY,TEMP_REDFIN,longitude,26,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,PROPERTY_ID,1,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,SALE_TYPE,2,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,SOLD_DATE,3,,YES,DATE,,,
SINGLE_FAMILY,TEST_REDFIN,PROPERTY_TYPE,4,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,ADDRESS,5,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,CITY,6,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,STATE,7,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,ZIPCODE,8,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,PRICE,9,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,BEDS,10,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,BATHS,11,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,LOCATION,12,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,SIZE,13,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,LOT_SIZE,14,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,YEAR_BUILT,15,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN,DAYS_ON_MARKET,16,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN,PRICE_PER_SQFT,17,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN,HOA,18,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN,STATUS,19,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,URL,20,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,SOURCE,21,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,MLS,22,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,FAVORITE,23,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,INTERESTED,24,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN,LATITUDE,25,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN,LONGITUDE,26,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,PROPERTY_ID,1,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,SALE_TYPE,2,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,SOLD_DATE,3,,YES,DATE,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,PROPERTY_TYPE,4,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,ADDRESS,5,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,CITY,6,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,STATE,7,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,ZIPCODE,8,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,PRICE,9,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,BEDS,10,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,BATHS,11,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,LOCATION,12,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,SIZE,13,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,LOT_SIZE,14,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,YEAR_BUILT,15,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN_NO_ID,DAYS_ON_MARKET,16,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN_NO_ID,PRICE_PER_SQFT,17,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN_NO_ID,HOA,18,,YES,NUMBER,,38.0,0.0
SINGLE_FAMILY,TEST_REDFIN_NO_ID,STATUS,19,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,URL,20,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,SOURCE,21,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,MLS,22,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,FAVORITE,23,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,INTERESTED,24,,YES,TEXT,16777216.0,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,LATITUDE,25,,YES,FLOAT,,,
SINGLE_FAMILY,TEST_REDFIN_NO_ID,LONGITUDE,26,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,FACILITY_ID,1,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,FACILITY_ID,1,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ADDRESS_ID,2,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ADDRESS_ID,2,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,SOURCE_ID,3,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,SOURCE_ID,3,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,COMPANY_NAME,4,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,COMPANY_NAME,4,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,COMPANY_CATEGORY_ID,5,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,COMPANY_CATEGORY_ID,5,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,LENGTH,6,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,LENGTH,6,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,WIDTH,7,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,WIDTH,7,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,SQFT,8,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,SQFT,8,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,FLOOR,9,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,FLOOR,9,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,STREET,10,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,STREET,10,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,CITY,11,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,CITY,11,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,STATE,12,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,STATE,12,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,ZIP,13,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,ZIP,13,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,COUNTRY,14,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,COUNTRY,14,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,LAT,15,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,LAT,15,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,LNG,16,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,LNG,16,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,PRICING_DATE_ID,17,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,PRICING_DATE_ID,17,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,WEB_AVG_PRICE,18,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,WEB_AVG_PRICE,18,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,INSTORE_AVG_PRICE,19,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,INSTORE_AVG_PRICE,19,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,PROMOTION,20,,YES,TEXT,16777216.0,,
PUBLIC,TRANSIENT_RU,PROMOTION,20,,YES,TEXT,16777216.0,,
SELF_STORAGE,TRANSIENT_RU,ONE_MONTH_50_OFF,21,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,ONE_MONTH_50_OFF,21,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,ONE_MONTH_FREE,22,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,ONE_MONTH_FREE,22,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,CEILING_HEIGHT,23,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,CEILING_HEIGHT,23,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,DOOR_HEIGHT,24,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,DOOR_HEIGHT,24,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,DOOR_WIDTH,25,,YES,FLOAT,,,
SELF_STORAGE,TRANSIENT_RU,DOOR_WIDTH,25,,YES,FLOAT,,,
PUBLIC,TRANSIENT_RU,UPPER_FLOOR,26,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,UPPER_FLOOR,26,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,CLIMATE_CONTROLLED,27,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,CLIMATE_CONTROLLED,27,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,NON_CLIMATE_CONTROLLED,28,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,NON_CLIMATE_CONTROLLED,28,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,HUMIDITY,29,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,HUMIDITY,29,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ELEVATOR,30,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ELEVATOR,30,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,DRIVE_UP,31,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,DRIVE_UP,31,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,INTERIOR,32,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,INTERIOR,32,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,EXTERIOR,33,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,EXTERIOR,33,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,UNCOVERED,34,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,UNCOVERED,34,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,COVERED,35,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,COVERED,35,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,BOAT,36,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,BOAT,36,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,RV,37,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,RV,37,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,WINE,38,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,WINE,38,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ELECTRIC,39,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ELECTRIC,39,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ROLL_UP_DOOR,40,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ROLL_UP_DOOR,40,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,MULTI_DOOR,41,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,MULTI_DOOR,41,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,SWING_DOOR,42,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,SWING_DOOR,42,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,WIDE_DOOR,43,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,WIDE_DOOR,43,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,LADDER,44,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,LADDER,44,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,CHAIN_LINK_DOOR,45,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,CHAIN_LINK_DOOR,45,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,MEZZANINE_UPPER_LEVEL,46,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,MEZZANINE_UPPER_LEVEL,46,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,OFFICE,47,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,OFFICE,47,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,24_Hour,48,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,24_Hour,48,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,VIDEO_MONITORING,49,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,VIDEO_MONITORING,49,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,STAIRS,50,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,STAIRS,50,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,SMALL_DOOR,51,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,SMALL_DOOR,51,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ALARM,52,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ALARM,52,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,AUTO,53,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,AUTO,53,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,BASEMENT,54,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,BASEMENT,54,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ELECTRONIC_GATE,55,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ELECTRONIC_GATE,55,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,CONTAINER,56,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,CONTAINER,56,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,LIGHTS,57,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,LIGHTS,57,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,FENCED,58,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,FENCED,58,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,PARKING,59,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,PARKING,59,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,ENCLOSED,60,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,ENCLOSED,60,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,GARAGE,61,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,GARAGE,61,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,LOCKER,62,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,LOCKER,62,,YES,NUMBER,,38.0,0.0
PUBLIC,TRANSIENT_RU,DOWNSTAIRS,63,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,TRANSIENT_RU,DOWNSTAIRS,63,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_FACILITY,FACILITY_ID,1,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_FACILITY,STATE,2,,YES,TEXT,16777216.0,,
SELF_STORAGE,UPLOAD_STAGING_FACILITY,END_DATE,3,,YES,DATE,,,
SELF_STORAGE,UPLOAD_STAGING_FACILITY,COMPANY_NAME,4,,YES,TEXT,16777216.0,,
SELF_STORAGE,UPLOAD_STAGING_FACILITY,STREET,5,,YES,TEXT,16777216.0,,
SELF_STORAGE,UPLOAD_STAGING_FACILITY,CITY,6,,YES,TEXT,16777216.0,,
SELF_STORAGE,UPLOAD_STAGING_PRICING,FACILITY_ID,1,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_PRICING,COMPANY_NAME,2,,YES,TEXT,16777216.0,,
SELF_STORAGE,UPLOAD_STAGING_PRICING,UNITUID,3,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_PRICING,PRICING_DATE,4,,YES,DATE,,,
SELF_STORAGE,UPLOAD_STAGING_PRICING,WEB_AVG_PRICE,5,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_PRICING,INSTORE_AVG_PRICE,6,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_TABLE,FACILITY_ID,1,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_TABLE,UNITUID,2,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_TABLE,PRICING_DATE,3,,YES,DATE,,,
SELF_STORAGE,UPLOAD_STAGING_TABLE,WEB_AVG_PRICE,4,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_TABLE,INSTORE_AVG_PRICE,5,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_UNIT,FACILITY_ID,1,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,UNITUID,2,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_UNIT,LENGTH,3,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_UNIT,WIDTH,4,,YES,FLOAT,,,
SELF_STORAGE,UPLOAD_STAGING_UNIT,CLIMATE_CONTROLLED,5,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,RV,6,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,DRIVE_UP,7,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,INTERIOR,8,,NO,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,ELEVATOR,9,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,UPPER_FLOOR,10,,NO,NUMBER,,38.0,0.0
SELF_STORAGE,UPLOAD_STAGING_UNIT,STAIRS,11,,YES,NUMBER,,38.0,0.0
INFORMATION_SCHEMA,USAGE_PRIVILEGES,GRANTOR,1,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,GRANTEE,2,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,OBJECT_CATALOG,3,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,OBJECT_SCHEMA,4,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,OBJECT_NAME,5,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,OBJECT_TYPE,6,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,PRIVILEGE_TYPE,7,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,IS_GRANTABLE,8,,YES,TEXT,3.0,,
INFORMATION_SCHEMA,USAGE_PRIVILEGES,CREATED,9,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,VIEWS,TABLE_CATALOG,1,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,TABLE_SCHEMA,2,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,TABLE_NAME,3,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,TABLE_OWNER,4,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,VIEW_DEFINITION,5,,NO,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,CHECK_OPTION,6,,YES,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,IS_UPDATABLE,7,,YES,TEXT,3.0,,
INFORMATION_SCHEMA,VIEWS,INSERTABLE_INTO,8,,YES,TEXT,3.0,,
INFORMATION_SCHEMA,VIEWS,IS_SECURE,9,,YES,TEXT,3.0,,
INFORMATION_SCHEMA,VIEWS,CREATED,10,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,VIEWS,LAST_ALTERED,11,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,VIEWS,LAST_DDL,12,,YES,TIMESTAMP_LTZ,,,
INFORMATION_SCHEMA,VIEWS,LAST_DDL_BY,13,,YES,TEXT,16777216.0,,
INFORMATION_SCHEMA,VIEWS,COMMENT,14,,YES,TEXT,16777216.0,,
SELF_STORAGE,WEBSCRAPING,DATERETRIEVED,1,,YES,DATE,,,
SELF_STORAGE,WEBSCRAPING,OPERATOR,2,,YES,TEXT,16777216.0,,
SELF_STORAGE,WEBSCRAPING,URL,3,,YES,TEXT,16777216.0,,
SELF_STORAGE,WEBSCRAPING,UNIQUEID,4,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,WEBSCRAPING,ADDRESS,5,,YES,TEXT,16777216.0,,
SELF_STORAGE,WEBSCRAPING,CITY,6,,YES,TEXT,16777216.0,,
SELF_STORAGE,WEBSCRAPING,STATE,7,,YES,TEXT,16777216.0,,
SELF_STORAGE,WEBSCRAPING,ZIP,8,,YES,NUMBER,,38.0,0.0
SELF_STORAGE,WEBSCRAPING,LATITUDE,9,,YES,NUMBER,,38.0,8.0
SELF_STORAGE,WEBSCRAPING,LONGITUDE,10,,YES,NUMBER,,38.0,8.0
